Time (s),CPU Load (%)
0,0.0
1,40.93971677620428
2,24.832721851173734
3,116.06395563314037
4,49.70637927072991
5,27.802201183811036
6,27.897863944281458
7,8.826076100100098
8,20.569362801446722
9,35.32636122988127
10,95.85209549072451
11,120.88126816669073
12,99.63830724991587
13,92.25886084770177
14,103.65173255133277
15,101.23839273864846
16,96.84831843159341
17,103.69324238986934
18,81.05671431206775
19,75.99281568933601
20,89.99954274804307
21,108.88479346585191
22,115.3794656807241
23,79.10353096559943
24,102.68561379418495
25,84.28971060396694
26,106.32500770937757
27,96.67283977631371
28,101.97070801005246
29,90.46962652447799
30,104.19453802073411
31,91.20425714107853
32,81.04835960584742
33,102.78523713543602
34,100.69489705785797
35,41.61410996076059
