Time (s),CPU Load (%)
0,0.0
1,38.20814322739393
2,42.29019659971778
3,117.93112858946952
4,31.811898489839052
5,22.151042935719474
6,26.5138098521481
7,8.35372318718197
8,38.724035984728594
9,15.775818342162573
10,83.33230375931464
11,108.10285014032296
12,101.36067170112173
13,117.19836676451611
14,110.21621761370845
15,76.64707200447445
16,96.0352231165818
17,84.55940104058742
18,97.81177993610494
19,79.70204253854668
20,110.03276052836702
21,85.99331729918316
22,117.29147039527577
23,103.80685627109838
24,95.90119216803365
25,89.75912283900676
26,86.13989778117644
27,105.72135145814053
28,84.22980205624954
29,92.13197294831711
30,108.52073994312303
31,89.9731211502043
32,79.3947645080784
33,100.42255812624543
34,120.19705503585698
35,59.62994923370621
