Time (s),CPU Load (%)
0,0.0
1,18.09068824401707
2,23.254446895480307
3,19.80373588349593
4,10.36409460362558
5,9.68880158410916
6,11.86813520901368
7,8.89691758961033
8,14.131183773886322
9,21.657768025242785
10,12.45387356954661
11,13.942338010973478
12,10.792533073354772
13,14.594783951490314
14,14.328808063513886
15,13.033261383185527
16,12.452746359542182
17,14.65167235397104
18,14.981132104635767
19,14.979290245305142
20,14.069434828290335
21,14.772927682302347
22,14.758635416031492
23,18.166913600969842
24,11.74910468620143
25,14.406949942435265
26,15.083436216972457
27,15.764313836285849
28,14.244161473223125
29,13.997955533558176
30,14.742861289715915
31,12.733678482084116
32,13.578483305059809
33,14.236847465098716
34,14.202389043021807
35,12.803606542969254
36,13.737582211672919
37,14.881573635740803
38,15.434150474773029
39,13.447300351729774
40,11.450643544330145
41,15.058440673565823
42,6.901484103147961
43,8.838247021943515
44,13.873572624361218
45,14.40173385702243
46,13.36991959075397
47,13.864184057871945
48,13.982382340792546
49,16.28198540489973
50,14.60393128617255
51,13.710525396509528
52,13.823162383691995
53,13.81316928278547
54,13.399219314253399
55,14.969536295218239
56,12.594833623420728
57,13.81979129710303
58,15.721883331301038
59,13.310144869665459
60,14.566433351212211
61,13.52303170620437
62,11.877272508151671
63,13.016603896652624
64,12.469192951721038
65,15.132465991682926
66,15.701590937234577
67,13.800020965142082
68,14.012741135625392
69,14.56437425978999
70,14.314727229819807
71,14.643066291043631
72,12.932404449337183
73,13.626195997314854
74,15.005785398221192
75,14.153216802352246
76,14.454106002855543
77,15.039308020409516
78,13.768195943325932
79,14.534209047659086
80,14.532571229844985
81,14.536310620499314
82,13.355999218075798
83,13.701348268990188
84,14.31162941817552
85,13.200504163378861
86,13.900118338635737
87,13.637305146608265
88,14.3080009635692
89,13.180971445474414
90,14.209787582251963
91,13.95765585209456
92,14.616283969393477
93,13.601753606877157
94,12.157697887262488
95,13.792859463792617
96,14.05644134916865
97,13.911120247650208
98,12.901483323870492
99,13.181923875589105
100,13.6390516109412
101,14.736289093238216
102,13.709785239426111
103,12.876947349965166
104,13.624047459788864
105,15.05486555845843
106,14.208865448039592
107,13.11500826388444
108,14.3670206319306
109,12.673294172389841
110,14.859641882745679
111,12.594708087918756
112,13.548404599124837
113,13.751881188932073
114,13.382009244236766
115,14.273632518758705
116,13.974103416923501
117,12.680641761751891
118,14.531403279540548
119,12.248201262562898
120,14.856358531237625
121,12.481686664079913
122,12.643960302702574
123,14.45894759706164
124,14.084387521393824
125,13.883379023106068
126,15.108030148174755
127,14.414795600858431
128,14.61931141643455
129,13.317003483130907
130,14.733251314609042
131,14.303265496133058
132,14.325924386616627
133,14.14652959270647
134,14.961858010165843
135,13.128695911332526
136,12.839204831425002
137,13.375137106922153
138,12.869236375652529
139,10.05241578971782
140,13.902198117910181
141,12.29953396922669
142,12.601317177529655
143,14.143092150539104
144,14.007296143133642
145,14.41721426260111
146,13.480194438092303
147,12.95766604622817
148,14.075145894519085
149,14.7278655871454
150,14.622931449931702
151,14.240627645820556
152,13.769230282736707
153,13.91526720034845
154,13.31859401215914
155,14.709635098635855
156,14.456727854489479
157,14.265713027318874
158,13.506115126848094
159,13.075882030856086
160,13.106094464704416
161,13.22639062355651
162,13.423155124111208
163,13.711064732352975
164,10.850970420501817
165,13.661697180985072
166,13.004884180057598
167,13.800413200227993
168,12.041084498717856
169,15.15437323796511
170,13.734658404722543
171,12.488407542708751
172,15.258330094020778
173,14.091354097617149
174,13.621237828326478
175,14.73413998477903
176,14.44150806648995
177,13.065116566584061
178,13.172617568003481
179,14.227730230691108
180,12.139824197088226
181,14.746864586120394
182,13.398514983971193
183,13.892791645343648
184,15.19855035381031
185,14.321311693552008
186,13.924584677270094
187,15.025633400892877
188,12.762290358466815
189,13.374376864727509
190,11.355721761865839
191,13.315913765670725
192,11.310025243976918
193,14.105154779305497
194,13.200105057617478
195,12.721653864408376
196,15.263714814803365
197,12.378490043303582
198,14.376464482120767
199,14.610190121744155
200,12.958308643216874
201,13.293305680860366
202,13.56085390290803
203,13.739923650388631
204,14.835515197339701
205,12.61306204037686
206,13.853532343818607
207,13.121021557094549
208,12.921395030632313
209,14.2785022143145
210,12.618922082890768
211,13.595975513189583
212,14.50254715431878
213,14.22454468992062
214,13.665024718964426
215,13.304811394377722
216,13.21406414028459
217,13.414225036991898
218,14.080424706480763
219,13.262681697123835
220,14.357969055865935
221,11.492956103675784
222,12.7111603763485
223,13.866251601989795
224,11.70464364900633
225,12.72322968481058
226,14.847673373753965
227,12.550810128390754
228,15.217742475138067
229,13.741286521547831
230,14.134434457060259
231,13.349517522013942
232,13.992668556292514
233,12.987892908492075
234,13.006283218425974
235,13.84028031547408
236,13.861878315003889
237,13.358269841087099
238,15.294393155276692
239,13.781534807338192
240,14.128447166470544
241,13.212260422539995
242,12.924851599947546
243,19.619277915197525
244,19.01575375993459
245,14.568800827854178
246,13.334374213872522
247,13.805185816083648
248,15.013550325357471
249,19.03546638201368
250,16.42601139634693
251,14.474804140995811
252,9.611646037659176
253,14.212740132692222
254,14.761952421158993
255,13.511472717728921
256,14.440597316868935
257,14.450088523031772
258,9.06006032138894
259,0.9484680022281515
260,14.701037804660855
261,13.597619694314856
262,13.769548036416824
263,13.18310730732847
264,13.651310638993571
265,14.4484830664938
266,13.196990894702157
267,14.223100596953344
268,14.553452872868377
269,12.948935353476513
270,12.910514199912487
271,13.717995971589842
272,12.971621155948183
273,14.660948276552343
274,12.938272003926471
275,12.938885742145649
276,13.551044088511153
277,14.215203963710373
