Time (s),CPU Load (%)
0,0.0
1,47.14429871806087
2,29.83739264184999
3,84.13033307157339
4,91.84124367504627
5,10.828416577185255
6,30.668664218553534
7,32.51749701918998
8,13.529163297880448
9,24.71302265062388
10,72.34668935488753
11,89.64232603241955
12,103.75107186560734
13,81.10996221243013
14,98.20318048847298
15,84.90695492080262
16,82.98792524265926
17,106.21031511857913
18,92.76068324037432
19,98.55979414478371
20,96.03517562945021
21,80.82052963962968
22,91.73813062401322
23,79.21922297030204
24,95.00887100371233
25,104.6142094182235
26,93.31247611811261
27,98.62250339199558
28,99.516611947932
29,86.42398396176083
30,96.69081621467899
31,113.84887656709284
32,91.62912538881734
33,99.18387762466213
34,96.70335204765854
35,109.56571260686641
36,97.84243061426085
37,108.50815050564272
38,96.93987816658586
39,90.48618210156802
40,87.0882286141908
41,93.99222513377107
42,89.9930677261533
43,81.77271532922327
44,83.50667820082812
45,73.84137245392479
46,87.07427755975928
47,90.47014254668656
48,108.45510717301195
49,83.42003747174309
50,97.6532557447381
51,110.24312264919845
52,92.36541172522828
53,82.90412881152614
54,84.52586679239845
55,82.98475114882007
56,103.389106257093
57,81.01785192954526
58,91.95859688498506
59,84.5822472651154
60,69.75841839569838
61,18.84789454583416
62,23.73476431972883
63,27.608017662005956
64,29.636825245707804
