Time (s),CPU Load (%)
0,0.0
1,35.67870264600421
2,24.866935512414667
3,103.58324572663003
4,78.93020469875
5,29.088330521767688
6,36.04055415366124
7,13.811308074158314
8,20.454416307626854
9,17.912187700920345
10,77.00775916149479
11,86.92063626405182
12,88.3270898906058
13,84.65072429929263
14,89.01273559640913
15,102.14945061650508
16,106.02815252006916
17,89.34256458452603
18,108.12863719707924
19,99.30519219925011
20,102.94923905893734
21,92.18436797112469
22,86.29450014705499
23,96.21219958787901
24,107.52090532034045
25,92.90943945454256
26,98.831390656769
27,84.5967121722517
28,91.79394157666681
29,92.75934022982294
30,85.07132043186519
31,114.15382509563233
32,74.97445228216512
33,91.31608742669872
34,85.82228047299884
35,97.60698271838231
36,120.65020726821953
37,82.08038176434785
38,100.66819756568623
39,81.29434904939934
40,76.80746352796295
41,104.35766911060848
42,95.41006542918096
43,89.71843346615888
44,93.92603577998064
45,93.26848862148323
46,77.69016141639251
47,95.47042320563793
48,90.4423521644789
49,92.63972107543867
50,83.277822946367
51,117.75920406074479
52,107.97333178713731
53,86.7729216625052
54,102.97603055289292
55,83.24749295150664
56,92.51896891225883
57,81.65097413928143
58,85.11184990611231
59,87.81438320670375
60,61.39831700030558
61,14.02832349351588
62,10.353220810779415
63,2.6509162112266664
64,4.427192845230771
