Time (s),CPU Load (%)
0,0.0
1,21.771879464826828
2,12.362013333413069
3,80.22519318197894
4,74.39258728600285
5,10.292943042716614
6,36.56448424230311
7,21.31236152333281
8,11.667178978920033
9,15.781475302145115
10,79.18543011746735
11,66.90388770167313
12,112.87892604203583
13,97.10961950792614
14,74.78118437818935
15,103.25068103844409
16,103.00429617079871
17,81.24276058478685
18,105.87426422134786
19,109.0297176818039
20,112.66470129567324
21,93.68130993895817
22,107.28215240866386
23,77.59688113174468
24,90.30161524916798
25,88.04827939901989
26,106.34898884113528
27,91.80905787753022
28,84.52699513225768
29,100.91482902476434
30,80.40493978896608
31,96.04688901557816
32,88.11573273300378
33,117.13244848890554
34,113.70443498962854
35,94.64904134515461
36,108.36823105322301
37,106.88251413489502
38,100.16859169041173
39,94.5828703229317
40,95.32634226867197
41,93.00440324428516
42,93.68624013054256
43,77.51607885547303
44,76.6339419227597
45,91.51956849143485
46,91.8793729428532
47,101.65999159569647
48,97.89008117682282
49,97.05688511998525
50,86.95059452130815
51,118.51704550907425
52,98.89725355896155
53,84.92058875643005
54,105.4740975100671
55,96.0920911653226
56,96.8308305056607
57,73.26008587295146
58,107.76971836669004
59,85.13234590891946
60,56.05229302972203
61,27.779825263696807
62,28.487526009829313
63,7.8140172997849895
64,22.264192857886627
