Time (s),CPU Load (%)
0,0.0
1,38.05655327814431
2,9.22620856006337
3,92.79079223053404
4,88.78675632867622
5,14.961446704168573
6,36.157252173986464
7,26.921710688361465
8,24.681093238720404
9,39.16223810800717
10,87.19960156510291
11,85.36674482994377
12,88.32417982873909
13,81.52638465668998
14,86.77954616920992
15,86.69496990158517
16,83.6446831506274
17,81.07151610468134
18,107.54519446121535
19,116.3819648941314
20,112.23727500156326
21,80.55862014466754
22,102.87125496701158
23,83.9843623510957
24,99.487800718387
25,100.2010024111997
26,98.45361287745432
27,76.65811701413398
28,88.22129760784303
29,102.32731505496734
30,95.51599585017965
31,93.65818378737534
32,87.51171816677127
33,116.64617093800003
34,112.84292206109873
35,98.72534822869751
36,96.52838623070396
37,85.47313117382853
38,109.63251755120818
39,94.36135550722713
40,88.38719306374848
41,106.77409796472529
42,79.45765559997824
43,78.60771207245806
44,98.64268972703613
45,85.32277708836622
46,94.67199464009207
47,99.6554239729086
48,112.53858111597258
49,82.16942683486349
50,84.68510137884543
51,91.90324142692012
52,95.60116728459234
53,93.13351743056258
54,99.05011169765363
55,102.0527715080136
56,84.66286241910441
57,82.06744986846076
58,99.19396648776495
59,94.6920178406165
60,62.73794643525891
61,19.281541265809068
62,18.629675261153192
63,17.872827326198216
64,29.877868383358333
