Time (s),CPU Load (%)
0,0.0
1,27.237980186465286
2,31.799525775613258
3,94.37876534972959
4,69.21946384875194
5,26.593670837683284
6,36.252609121237825
7,27.82316241545214
8,21.202691498738247
9,30.366725588711077
10,69.04085136933512
11,81.85266855586627
12,112.7549130270725
13,76.06667429832477
14,92.19845316110062
15,81.13922721868933
16,97.31470336575055
17,88.30786439559903
18,110.11415533809094
19,101.72944854300434
20,95.48344821029673
21,86.2491128557235
22,87.65785654058016
23,78.00707221603535
24,93.36731457383236
25,97.29418765923405
26,86.98698878464549
27,86.18681198420269
28,83.03806562461388
29,95.45305703742963
30,86.38759238868795
31,90.5586477391435
32,75.99373590142874
33,117.80860188848598
34,85.8021736611835
35,105.94467417081309
36,109.55991523175292
37,89.42658216930793
38,96.26147679399159
39,80.8453057393901
40,89.9507354908632
41,94.89346958875392
42,96.45544396157302
43,77.02891409791816
44,89.65239850952939
45,83.17220242745469
46,72.9711594887296
47,104.67187263876008
48,92.04132212906771
49,101.78137788767353
50,87.00863348280775
51,103.8665065976642
52,107.35034415141331
53,90.51982287019506
54,89.23144678292164
55,90.21801617231233
56,97.8947430164479
57,73.88105847447727
58,92.15930745801329
59,91.1317790980935
60,64.24742745989757
61,27.65967329498351
62,26.164461563971066
63,25.608491596161073
64,14.115928728305551
