Time (s),CPU Load (%)
0,0.0
1,12.349250005321608
2,18.019439819517107
3,11.354091403092784
4,30.354916503158282
5,9.748346778957904
6,7.312630202410163
7,6.76238488870848
8,10.000787037826608
9,7.237957946642861
10,8.83995122382406
11,19.29241759353401
12,15.297552710286192
13,12.04207025950692
14,15.589312905732953
15,14.991926812727346
16,13.458345655181704
17,11.517682120582618
18,13.839994669368275
19,14.471551738556942
20,14.442447604736646
21,14.089185155961745
22,14.452894284186394
23,11.90062194415547
24,19.378023257535364
25,15.772170194612485
26,15.277646336312673
27,12.63452577883432
28,15.555592633928523
29,10.241248616172083
30,15.374508158308563
31,12.088788062556404
32,15.368180565640095
33,12.44093245016297
34,14.530498732244691
35,16.785859946922947
36,15.135818978718383
37,11.171896499182413
38,15.11846161986104
39,12.380393448041731
40,12.877021848577453
41,15.168373006483584
42,15.82843006678786
43,11.96366932941905
44,16.617555595427884
45,15.167618631284373
46,15.725312118020376
47,16.485625276591797
48,16.513498288138386
49,12.778424147626177
50,15.765333180408621
51,14.80890544804134
52,13.604086676570986
53,17.327512144303515
54,17.458915942224024
55,17.509570976559424
56,14.476648236203522
57,10.437408997061095
58,13.297960788095752
59,12.53883899759832
60,14.517549544982455
61,8.069935258976455
62,3.771124032815652
63,11.55138194009685
64,15.020538667524846
65,14.009023724251477
