Time (s),CPU Load (%)
0,0.0
1,11.137567167968339
2,16.055113568907906
3,10.492111676399556
4,31.08777613606007
5,6.501740525669154
6,8.868144690509881
7,8.884914558805946
8,7.784563731759418
9,7.909736388969012
10,9.873212068886787
11,20.434117216640562
12,13.64693736321859
13,13.204814886650457
14,14.568826031597808
15,16.525851460711905
16,14.546631989817602
17,13.452264621683039
18,12.120246772522488
19,14.32336665109437
20,15.202125192324349
21,13.042691539673159
22,14.946260366599757
23,14.114975491809068
24,17.946824530647724
25,15.1985907933772
26,15.19849501847824
27,12.698025463680196
28,15.460115979907448
29,8.656617364302651
30,15.320013337934194
31,10.71437341978405
32,15.561007355596827
33,12.057055551163376
34,15.745408398443786
35,14.038195673529387
36,15.602784423289105
37,11.564902274509423
38,12.257279240026806
39,14.35998080339365
40,15.862151417387324
41,14.402295124364324
42,12.374052790190019
43,12.444039495457705
44,13.872685959198462
45,16.7843796623304
46,14.926117088303064
47,15.746858711330376
48,13.791901969536534
49,13.236294512509824
50,14.739772540340823
51,14.821687350964744
52,11.655755712757212
53,14.833423004500787
54,16.591445675535397
55,17.51059369090437
56,14.114583025927981
57,12.429699741336623
58,10.413255789226831
59,13.558020771959866
60,15.237328817299298
61,6.638833177799469
62,4.971832448060933
63,13.649894642030965
64,14.334901109443905
65,13.438690934123505
66,14.665620310830095
