Time (s),CPU Load (%)
0,0.0
1,11.324714571913574
2,15.734863926677487
3,12.508906105755287
4,31.76997453872184
5,7.485511897412792
6,7.529013880651595
7,8.261273399378396
8,8.927082684803025
9,7.615155772426387
10,10.00530102322795
11,18.624960887075783
12,16.29583657005575
13,11.224926866047804
14,15.124774924343102
15,16.382633222505007
16,12.022529817238055
17,13.999596103141027
18,11.78457489076237
19,15.383191868038601
20,13.019176902900575
21,15.090991349218644
22,13.50711384483829
23,14.52069938951821
24,17.615646773173445
25,13.682071717621218
26,12.510338593170594
27,14.468441376585025
28,13.07450846661935
29,10.905445097176582
30,13.227846077823994
31,11.649349822354433
32,16.200927073018132
33,13.321796527880519
34,15.131265096152905
35,16.018320035526703
36,15.736066804376232
37,11.91549567496782
38,12.947377503632346
39,13.733671895625905
40,13.223825666240636
41,11.940486473593381
42,12.469996129620597
43,14.474644797294765
44,17.26704026759149
45,17.14560438424947
46,16.07534999556353
47,15.7146847199426
48,13.9378830428049
49,14.203482381459368
50,15.399028978251543
51,13.612032342022289
52,13.272513422143811
53,15.678157520680418
54,14.135988085947263
55,16.321341858471236
56,15.230933809002535
57,9.859248936828516
58,10.518118584689452
59,14.624819845928535
60,12.529634559530646
61,8.115758594867962
62,4.74869345658901
63,13.42979522697396
64,12.876317695530252
65,11.669880486073101
66,12.377174319165395
67,11.922981119379559
