Time (s),CPU Load (%)
0,0.0
1,12.531475467131685
2,16.568317671678
3,10.202550915251686
4,32.71084545054594
5,7.2062583143503325
6,7.677886884311661
7,9.313807085474432
8,10.558594221986107
9,8.303959262238754
10,8.154681504614766
11,17.310244898107246
12,13.666419174238516
13,13.275049880190773
14,15.967866627362904
15,16.32489341988854
16,14.039467700370293
17,12.658758671880312
18,13.512409589787751
19,16.37491549623556
20,15.200314716846176
21,11.725892783473999
22,13.074947273051093
23,12.014860316622883
24,18.097747733183876
25,12.702296554282395
26,12.320240496556854
27,11.832314572881595
28,13.321349097013039
29,11.655450106290669
30,16.28774669118385
31,10.878252504742989
32,15.104037441878313
33,12.94716665918487
34,14.3132914136798
35,14.276512059754861
36,12.543397423993037
37,12.52123495705818
38,11.75754165732329
39,12.705413195189307
40,13.524468974759314
41,13.503374778699108
42,12.288981384827434
43,14.102053917643588
44,15.831014635134764
45,16.8382060322391
46,14.782294634937006
47,14.974641358862213
48,13.893333162999571
49,13.869462592084513
50,15.018771153393992
51,11.922016128612773
52,13.064873031404286
53,17.707124497141336
54,16.426812431630616
55,16.78924923908173
56,14.605929966374015
57,13.184357254856263
58,10.308536474085463
59,15.300140393167004
60,14.009909096711306
61,6.655389009007333
62,4.3071899058998735
63,11.773904967048614
64,11.662944429691786
65,12.250213839592124
66,13.20166708154673
67,11.495306757553132
