Time (s),CPU Load (%)
0,0.0
1,22.963989017810075
2,8.69733577963874
3,42.146845410525756
4,9.583827959350218
5,10.114933129307241
6,8.018728853172515
7,8.884358737812928
8,15.73260752642026
9,23.589810647447226
10,27.229656705866166
11,29.52016648380068
12,22.802521240114558
13,22.04774832538223
14,26.667687389699502
15,26.33990494482229
16,23.79274328550885
17,26.210606268664908
18,31.496047816914206
19,25.690680385609486
20,22.56773239383595
21,23.73419658479666
22,21.672794781944525
23,30.0681626768719
24,25.101973049560026
25,24.80698399506692
26,19.114433600810795
27,17.473768482184116
28,28.74696849252767
29,24.74752722285744
30,21.881249414144698
31,21.622955439538455
32,20.108048659734692
33,24.12758953574156
34,25.536852961218074
35,26.202522557538728
36,19.92744670937586
37,25.740370251902128
38,23.730026952523794
39,22.112397944971203
40,30.052210807843064
41,23.0020118729085
42,19.688915288371703
43,27.214745679727592
44,23.15891797848766
45,23.48956915690665
46,22.48104604544552
47,26.268253589318483
48,27.759402558685043
49,23.201171672164605
50,30.059774402116876
51,17.670450678775453
52,26.5992265308163
53,27.6429289237239
54,25.508960715619494
55,25.06103399014061
56,24.887658596993024
57,27.895354524431056
58,16.42473466771417
59,24.367746290322117
60,25.140020191316754
61,24.8998790829728
62,18.412428373369234
63,22.28536777668146
64,24.109581509938252
65,27.50987787659676
66,22.985121194446382
67,22.87770519530848
68,21.65304472754542
69,25.9076013702889
70,18.287802800414337
71,24.63454007043187
72,23.97315735083825
73,20.780152310541155
74,24.411403574435525
75,22.676782042898417
76,22.132009806423305
77,3.1119616561002124
78,8.484299613045106
79,23.173312621204715
