Time (s),CPU Load (%)
0,0.0
1,20.865987765293017
2,8.214125878511915
3,39.946504384498255
4,12.089261886878447
5,9.104748620453945
6,11.88811437241717
7,12.570984479830113
8,16.59850662583643
9,22.024116617866667
10,24.59108072723808
11,29.37813849786826
12,24.556894569705257
13,25.67732589328857
14,24.689601077689172
15,26.856279848519797
16,22.4575991547532
17,28.45612204014968
18,33.249801532684785
19,23.539378179372427
20,24.955243009903956
21,20.354095884315903
22,23.825307302610746
23,24.910119059807982
24,24.614958454563215
25,26.537256850344832
26,22.829275792462596
27,19.881428718565495
28,27.343110736414467
29,29.80455033064115
30,21.057256100371397
31,17.41809637320295
32,24.183689737586008
33,22.54495586618806
34,24.94261182343772
35,22.460222910877505
36,20.0144687867821
37,21.440732947417004
38,20.029234813509422
39,21.19533849052127
40,26.0114654522173
41,20.066868890756812
42,18.593929393245872
43,28.507943694809008
44,24.037041168143944
45,25.02756803887563
46,20.542235541522018
47,28.87424589436774
48,23.549939283568396
49,26.61105101363659
50,28.360242022457278
51,18.212099751946354
52,26.090373211452075
53,23.54502661040409
54,25.931591634464226
55,24.886097406910146
56,24.29778630366043
57,26.82173646860072
58,17.382154934440013
59,20.641161974434556
60,27.583576158349395
61,21.636148342416096
62,21.35591492866186
63,23.493776635504865
64,28.581931012862007
65,23.726879535369953
66,19.16480540183553
67,22.845703805372874
68,23.81093936735428
69,27.221409451173308
70,18.8470498052422
71,22.532807213187247
72,22.112030389656272
73,21.13506443254765
74,23.301233989486388
75,21.224840351601003
76,19.517611829788283
77,6.18240628108601
78,7.851319010294589
79,20.822813688051678
