Time (s),CPU Load (%)
0,0.0
1,18.895395789778377
2,11.365074194397828
3,40.25215355826458
4,10.155783751514612
5,8.82722622054408
6,10.554768949287562
7,7.762901726909385
8,13.056210120941689
9,26.213497545974054
10,25.215165594649562
11,26.423385227338063
12,24.62131685140382
13,24.322416674712905
14,27.80464450138428
15,25.054958975807978
16,24.920354542769132
17,23.978152741921466
18,28.992997792403763
19,26.902883145351456
20,21.554625030895888
21,20.123385280853054
22,22.06008485581542
23,29.22456498994757
24,22.725057627861794
25,27.199117270393792
26,22.31636275242641
27,20.292936529764276
28,25.076722499158212
29,28.749695550168003
30,23.165369456425253
31,17.70274260855297
32,22.166021545652924
33,22.74469832983888
34,22.42815760573861
35,24.64334026329059
36,22.053767731784713
37,24.456986076872585
38,21.40977641022382
39,22.019444865569177
40,29.467473559972834
41,21.754454722154243
42,23.285927367679903
43,28.985954565856517
44,22.616228099304752
45,27.4285696008299
46,25.45791685802285
47,28.098259717408496
48,22.773277458911675
49,22.268971392079987
50,24.990190756888975
51,19.30488435354415
52,22.5494984163995
53,25.878701423220082
54,23.64154818167833
55,22.230052333877435
56,25.36963292439905
57,26.73253182832895
58,18.82724203822915
59,23.843856187307463
60,26.63520605255957
61,21.893087795742677
62,23.675369643061266
63,20.052854040767865
64,23.623498670568193
65,26.30696874239543
66,22.559516771762006
67,27.680695015575214
68,23.68085841064428
69,25.409584550841522
70,23.8646349536772
71,25.48866650882288
72,21.010195227306696
73,20.5236959109107
74,24.52255052608656
75,26.051211921652495
76,19.61003331669325
77,2.948577836747112
78,3.2377363391514136
79,23.963409203031283
