Time (s),CPU Load (%)
0,0.0
1,23.247376519932818
2,9.660040645912485
3,39.62528808949486
4,9.569805674038296
5,9.401562696084003
6,11.268064294784265
7,9.942393461652134
8,13.154186893698093
9,25.197123085929125
10,25.622485477096852
11,29.229500682469684
12,24.423995070306482
13,26.707210956945485
14,24.914765993386613
15,29.067831621095124
16,21.891653899432946
17,24.80205303050586
18,31.763746624949963
19,28.05503565784325
20,21.92119397008268
21,19.330503741745396
22,25.563462782849186
23,26.34800459131214
24,27.407618422013016
25,23.544579115428693
26,20.213683881727505
27,17.424473512990442
28,29.904505169253433
29,29.555210257286156
30,21.38921448502624
31,18.303659339242607
32,21.121985668041944
33,21.216826149460186
34,22.812831275695473
35,23.868641145772845
36,20.610718524194933
37,24.128593530847
38,20.3133929573703
39,25.983272445786675
40,29.870269876470154
41,23.59334640267687
42,20.115475138509563
43,28.93854958019427
44,22.25059796078813
45,24.023576521524095
46,23.765201614557203
47,27.816005362993444
48,26.275548873369996
49,25.581705687313885
50,27.04957073829301
51,20.717948079304804
52,25.003372796295164
53,24.38736154856901
54,25.218989303163774
55,20.549694467656863
56,24.363043429852006
57,26.239448537660596
58,20.488555059683847
59,20.710006882818774
60,26.10659923366458
61,22.900214181549796
62,21.842704234074787
63,19.509591637717822
64,26.514517876998074
65,23.67984430939797
66,21.538312145152158
67,22.44488171047662
68,23.913594591135336
69,28.87447343962479
70,21.673025996593793
71,25.62387119229662
72,20.427517788284433
73,23.41957502433962
74,24.37115978305611
75,25.98389920850461
76,21.954187505264535
77,6.964953414331909
78,8.473658986329228
79,25.17908297181944
80,24.775147816353318
