Time (s),CPU Load (%)
0,0.0
1,19.578597104157367
2,8.30758475744394
3,39.13562057799231
4,8.575771964016118
5,11.610510242028695
6,10.200290487566429
7,10.13136082755813
8,11.86921417552505
9,25.039564335018536
10,25.717375743432097
11,28.73074068587739
12,25.107433003238828
13,24.9096176254314
14,27.019458790185514
15,30.037030461627324
16,25.9357039990665
17,27.73923333355
18,29.205266591187872
19,28.9169216345999
20,26.783955267309278
21,20.141069935360363
22,24.306897834659747
23,28.604499491577045
24,28.25656549615038
25,27.386642100339735
26,17.774610966907783
27,18.483133360308003
28,26.351922344048262
29,26.520869472697864
30,21.708840583044942
31,20.31649718970219
32,24.282930210245375
33,22.34451343071625
34,21.59421271791451
35,21.001882663097877
36,20.076676149009074
37,22.526423066015056
38,21.896326167198986
39,25.080777563251004
40,28.722072153892455
41,20.20620215412541
42,23.224837633788503
43,27.778614766652932
44,19.87053406060976
45,25.338612529763235
46,20.52432391914478
47,25.900660987387262
48,24.34341580071911
49,26.82571897580197
50,25.93266448732262
51,20.556828076206255
52,24.81069400931926
53,23.500679659701408
54,24.427601616655544
55,20.535250603408027
56,24.96800212253726
57,25.222968192143583
58,21.131679017788592
59,21.841230956522097
60,28.950345571570477
61,26.051267866961087
62,19.216704949259345
63,21.515885710701706
64,28.09378849052721
65,25.0651491884129
66,23.606816651371624
67,25.729591623466373
68,24.25785303790181
69,25.88782700718052
70,20.612996407031595
71,25.488212218595432
72,21.218044541114196
73,23.273683940640385
74,24.194633436898574
75,22.481365931073984
76,19.194507234195118
77,5.360572883113306
78,3.84180118929103
79,24.117229728835497
