Time (s),CPU Load (%)
0,0.0
1,5.631557241095476
2,5.9855119081225485
3,17.56226415871261
4,15.0021089319991
5,20.026343577698416
6,40.79806185614651
7,10.355208472301161
8,9.517086269498067
9,12.386315093204852
10,12.938611531842536
11,15.325920462243058
12,23.459853299917015
13,22.290230646097008
14,21.122842692942704
15,22.476281430987353
16,22.447523919644453
17,29.98393341785969
18,22.922511820909364
19,27.38652134722053
20,19.034198252636298
21,29.725637572766992
22,28.334293856722212
23,24.654179399368928
24,23.70469500805589
25,23.69144325014115
26,24.696335530818548
27,22.73562718015969
28,28.63637739539728
29,25.075305190110505
30,21.01080857999069
31,27.0328835149609
32,26.02891605176697
33,30.468811842371387
34,24.551207291405113
35,25.037432448895892
36,22.38919655501115
37,21.390498779541723
38,23.962692878795774
39,21.645542521339074
40,21.7489780063557
41,26.907611059876437
42,27.034098471120025
43,21.679570745167165
44,27.129284332249718
45,24.495552258877044
46,25.392926278223843
47,25.627708679242026
48,30.02994811666628
49,27.611805738239774
50,24.57376799728972
51,24.221366955747133
52,21.765363062185905
53,28.452760459782947
54,24.546221471493062
55,25.209151480289506
56,23.747008138596748
57,26.81924137252322
58,19.527855609958564
59,22.787600831263667
60,29.325411658186734
61,24.135345814689092
62,22.426605784197896
63,24.558290202983454
64,27.91333148621736
65,22.295626543294286
66,25.872440027281478
67,21.766249957963897
68,24.65865496430521
69,28.01421063406191
70,23.463183727497295
71,28.33680693059461
72,29.478529752862443
73,19.927617246387413
74,24.98911054438199
75,26.526742987699347
76,21.080038449914852
77,21.041433487162603
78,21.14969601428874
79,22.38455921766577
80,28.67193765803526
81,21.292520052630202
82,24.956063638895436
83,20.36434739481015
84,22.194825567460498
85,25.34921245522208
86,23.012092944731393
87,24.142782422750848
88,24.041884132851212
89,27.793957889156353
90,30.108986053409765
91,36.78558358453921
92,21.03815882696791
93,35.887333423355585
94,28.512692950850738
95,25.879481581956803
96,24.532215549848047
97,30.93285060192675
98,20.366696643968996
99,22.64047347623413
100,16.85141357108646
101,20.928456856727934
102,26.574377329019107
103,22.229522354903516
104,24.230538107754846
105,23.64557226151071
106,26.633316095473763
107,20.85339251772706
108,25.848074825105854
109,22.94226824943273
110,23.86295584477589
111,26.249863601448205
112,27.284742287789292
113,25.64670187601189
114,21.854256642841538
115,23.636567576252915
116,28.00898060299136
117,25.61207499835187
118,22.454580802970924
119,22.453731306530738
120,13.585335099770296
121,26.134341486825377
122,23.810549762712782
123,22.77637460631573
124,25.635115054340865
125,24.380325883193027
126,24.051683640171532
127,23.748076013177236
128,24.849118994286574
129,26.179466235491915
130,29.676779608907495
131,24.363142529070558
132,23.81030961465809
133,29.2528872335754
134,26.715726645545267
135,19.839806684803808
136,23.959517072331902
137,22.997002449486615
138,26.75094305236791
139,23.071510337732843
140,24.903688830168328
141,29.337415382372964
142,23.39111840245976
143,25.321651169465763
144,22.061973647568543
145,24.169921763273948
146,25.081714551557926
147,28.588549575895104
148,28.035612299816965
149,23.101603406120336
150,23.58071657388595
151,26.67975555889974
152,28.006210893800304
153,20.630469592909513
154,22.914791540401836
155,18.237704127966676
156,17.742700472613286
157,4.753930784322662
158,3.061788347870033
159,1.8642501148890895
160,6.835415629230875
161,22.49729760383507
162,24.74311763214701
163,21.34238083716608
