Time (s),CPU Load (%)
0,0.0
1,4.200522875578686
2,5.14700770459752
3,15.231049791098298
4,11.723586803974193
5,25.509019192758682
6,45.690292480142894
7,11.797188911090085
8,8.81753157442986
9,12.487218959539645
10,10.217781450597192
11,16.876967787948296
12,20.454610871543963
13,23.093859104666922
14,23.181693299711817
15,25.644996007393402
16,17.55799642256911
17,29.56960560096915
18,21.69005113109821
19,26.812153939309724
20,18.04464012025056
21,27.801668828973074
22,28.62338682109249
23,24.411784845140637
24,24.614042675442736
25,23.163199015901125
26,27.093656805138636
27,22.655949616607383
28,25.809810546088833
29,24.959034751191993
30,21.360099921787043
31,27.27524085124417
32,24.44554102937326
33,25.81279526586018
34,27.846736619573576
35,26.943555318129285
36,22.470825097576665
37,24.695439261754505
38,25.58759155714152
39,24.088133928348316
40,24.87819187785564
41,26.91742894757872
42,27.134420092673498
43,22.204246901581804
44,24.456089637855037
45,21.97446535630848
46,23.845686122567773
47,27.650602023866945
48,24.94669926658658
49,29.3021831562853
50,25.53509812291187
51,23.98296239871073
52,21.804665805082948
53,25.788356343181373
54,22.57345626838125
55,27.251890061172347
56,23.594843849451188
57,28.281078780277184
58,23.166611807349522
59,22.58625958072115
60,27.77269319359738
61,24.42058255808239
62,23.86240126455128
63,27.02106959678168
64,25.942940082483194
65,22.190931666418216
66,23.83854301905559
67,22.155644210973183
68,24.507762434368814
69,27.79522135718456
70,25.16843336920172
71,27.95628382395506
72,30.058606249722992
73,19.34056485953023
74,24.616602751220125
75,26.250286256633267
76,22.582231045953257
77,25.37207520691617
78,23.3429521946928
79,25.59950496580555
80,27.26898317357555
81,20.310237909028658
82,25.598479606442595
83,22.307901393573786
84,22.242627530911584
85,24.649647699438592
86,25.50912077558787
87,23.883795372939815
88,27.72686191784232
89,25.161928185451544
90,27.257321113071917
91,32.71534175852997
92,25.33884674873177
93,32.54470007922838
94,23.040519392146496
95,24.93820512478823
96,25.377662501645148
97,28.635994130558803
98,22.705782425151785
99,25.402007901331057
100,18.235006629640456
101,18.595566917166565
102,26.741670388193988
103,25.421388689841113
104,23.825382271929968
105,20.53970941554515
106,23.980585149354976
107,23.685037790648078
108,26.139302829719295
109,19.78709378467992
110,26.063767720537577
111,26.607958768005417
112,25.78347727850459
113,22.701479333943826
114,24.980393914299125
115,20.91335653425771
116,29.77976743313295
117,23.81185292832193
118,24.584491855431132
119,25.470799992201712
120,17.641641460186378
121,25.657231633324283
122,25.278641480391244
123,26.245383471154426
124,21.773615541077135
125,27.962634367213276
126,24.447817229003682
127,26.439919217016428
128,22.601294358619068
129,28.97801202212424
130,24.60133807438718
131,27.710521426944478
132,24.601620217122452
133,29.589886137199585
134,24.54346607550829
135,20.589664429857425
136,21.78479375868894
137,20.942657912441984
138,27.910617965107864
139,26.847818947926175
140,22.43696116623121
141,27.26838919732694
142,22.569921001805692
143,30.07022687654443
144,24.92481744842759
145,24.063234165770854
146,27.002994303799255
147,26.031101631946584
148,28.546166288930486
149,23.455870747489048
150,23.210972670387815
151,24.57240788957553
152,25.47307280792203
153,22.064271727821875
154,24.51813245491965
155,18.563793293687098
156,20.291813280062787
157,2.4127874467573798
158,5.579553170297215
159,3.339284344866817
160,4.8898264475527355
161,24.662098228690432
162,23.930293625427776
163,23.94990913018718
164,21.7123416501111
