Time (s),CPU Load (%)
0,0.0
1,4.51710103754253
2,6.2691103855511585
3,18.01283233672898
4,13.744660819039268
5,21.521871808397794
6,40.64164886191612
7,11.541771043532037
8,12.446166676407104
9,9.502726217739855
10,9.72521260850501
11,11.587167782381615
12,19.232788694146564
13,27.354430908242744
14,21.687493869188707
15,22.40691697561589
16,22.70028708087051
17,26.50873655978471
18,24.596854934334992
19,25.991924195096104
20,20.598214483198557
21,29.971585094989972
22,26.73255945397625
23,24.107382475592715
24,26.777520903476685
25,21.634926226471173
26,23.524231331943227
27,27.28028200006385
28,23.599055426829008
29,21.936809079507288
30,20.927064134626608
31,24.96136250544394
32,22.252180720338472
33,30.94435537332253
34,27.558219831378874
35,28.3538628215182
36,25.30155924797504
37,24.57314716168496
38,25.82296516739408
39,24.711678936362436
40,25.35235099142067
41,26.01769804467844
42,28.515049306017676
43,20.63028383875185
44,26.24303820844751
45,22.960783041479992
46,25.21395481717096
47,26.380000550787333
48,26.766786607523734
49,23.8011812547715
50,25.32708841050595
51,20.895787643863414
52,25.153184909951324
53,23.86942624958083
54,22.217896263004015
55,26.680136750530856
56,23.12923015579884
57,28.799974958667942
58,20.118559504345427
59,21.347755370758026
60,28.282288183834154
61,23.498224759126572
62,25.26368401136182
63,26.718948108554518
64,27.70752073736374
65,21.90211116298093
66,24.25106083367864
67,19.47953870194712
68,28.40133917857233
69,24.637940044489746
70,27.176508637000858
71,27.159601399952905
72,24.980526505554902
73,21.152288006502694
74,22.64316184806824
75,26.132055106235516
76,18.221478587882945
77,24.554391503291395
78,25.329330245345737
79,22.247324943969016
80,24.295049393003488
81,23.518058644256936
82,25.236067465980938
83,24.048974858887895
84,21.25554580044912
85,24.92568618780515
86,22.20356756440633
87,19.901966002623485
88,26.341415137268232
89,27.44443535588298
90,31.150539819714993
91,33.12340658615917
92,23.716360623274895
93,37.023420973238856
94,22.99114458531274
95,23.79330960200938
96,28.609130257291167
97,30.473051901534745
98,23.809475992572384
99,23.29862996134207
100,18.395923125557285
101,18.587988609962494
102,25.840347579796486
103,23.415001010468618
104,21.428358953575067
105,23.343580688248476
106,23.489460220024483
107,24.680318763641925
108,23.675183290045968
109,24.349863881013988
110,23.430496541853504
111,26.058404695569212
112,27.518581181281398
113,27.395975668667027
114,25.518435098941964
115,22.154438104238455
116,30.059234732371763
117,25.88660743038061
118,26.29333145133917
119,23.513956352875738
120,12.98537090857336
121,25.803412586906642
122,19.94864775632209
123,26.836859869233052
124,26.62346671491042
125,26.87385726652686
126,24.103159101012725
127,27.25321808586551
128,22.62786481897962
129,30.454821504974298
130,29.17222127671529
131,24.856607850163357
132,23.354744845144268
133,26.073951433256017
134,26.93922448604016
135,21.962699009268004
136,23.04638086081771
137,23.3101164116592
138,27.9114611364623
139,23.757369514520168
140,25.849274093721867
141,29.360486506836782
142,23.62067536063038
143,29.317985871734706
144,25.798943641016063
145,20.889819468112545
146,24.600286495016945
147,25.67601348537146
148,25.42495035901129
149,21.52957249271402
150,26.4283285163822
151,25.604056548640884
152,27.47212491054174
153,25.549563392519943
154,26.05565671057024
155,15.2912005917957
156,21.703902707411054
157,5.053586928923612
158,2.323451701527327
159,5.291339656172978
160,8.651496451875213
161,21.757389711183105
162,25.989992591093497
