Time (s),CPU Load (%)
0,0.0
1,10.702122524569662
2,41.03355665380303
3,9.347797469397154
4,6.73300960004411
5,10.990729731140046
6,11.886290512841121
7,9.33473450702053
8,18.625087477137857
9,26.696137866917887
10,28.894898300100486
11,23.76487319801798
12,28.69885646670594
13,26.657331628696546
14,22.022230190328795
15,10.064037101106106
16,17.350595983938444
17,30.24970484265244
18,31.49832972431792
19,25.391620416505646
20,25.53995042599327
21,27.86372347267143
22,28.440911512180264
23,29.850997135087937
24,23.382171253149426
25,21.46574269153927
26,23.99440079605808
27,25.034371810365624
28,23.888765369413903
29,26.791864906860983
30,31.477901187537512
31,32.342013318785845
32,29.135109418967286
33,24.812247653165706
34,24.236673504756492
35,20.271529495654637
36,28.983428381714017
37,27.378384591473164
38,9.240466981869496
39,6.359360826827948
40,9.31416703427657
41,19.05140285033206
