Time (s),CPU Load (%)
0,0.0
1,10.06521807338192
2,44.482243626829714
3,10.962042716805385
4,12.024860080400561
5,9.008898502960642
6,14.888539867302331
7,11.04185163949052
8,17.997532760085544
9,25.265965508797745
10,28.854489528005455
11,29.836504579861227
12,29.999509722282024
13,19.72939499149963
14,27.482252616529234
15,15.444862033638055
16,20.175903121460003
17,25.765353372769447
18,31.74424946592483
19,27.64451740711147
20,29.593782605628043
21,30.397543580316274
22,22.716705915304033
23,29.790221871788546
24,27.93185406754354
25,25.858250101485503
26,29.56838626153266
27,31.573501553162743
28,25.627852261570276
29,25.651400950363758
30,32.48097578598497
31,33.035961652089725
32,25.7200252788921
33,29.47297589952123
34,24.221489832271846
35,20.263000694858235
36,26.731482916010243
37,26.791594365525196
38,2.823254846185935
39,4.386926283689707
40,9.213876510884731
41,22.484868999836063
