Time (s),CPU Load (%)
0,0.0
1,13.429500711410245
2,45.510397705982776
3,5.452458769189762
4,8.654671170531307
5,8.288430834306354
6,10.549674492847837
7,8.74681581924018
8,12.353846395816669
9,32.22442855094821
10,26.26153232088511
11,28.051404095831515
12,24.48837098989131
13,25.207474575906193
14,22.45749587962381
15,13.487046000124497
16,24.303583773748002
17,28.245005765590257
18,33.77824338703464
19,24.85787211439991
20,26.970030262509173
21,25.14611676912488
22,26.976310803768133
23,27.23338347809092
24,21.955503369337535
25,24.616042412809445
26,26.279426576991703
27,27.21979364876001
28,24.460264768164084
29,27.246198950885223
30,34.246689575248865
31,34.077540705170485
32,28.597174206211687
33,29.981035888827094
34,28.247247980582973
35,22.6114196100121
36,23.500620807160786
37,21.071007777113348
38,1.2777265273901253
39,4.207995727392147
40,7.808852112517423
