Time (s),CPU Load (%)
0,0.0
1,10.767964876283722
2,42.04544115030987
3,10.944563452855103
4,14.096966523337057
5,6.282953198103862
6,13.039850037357205
7,14.39998721427612
8,20.253192637123853
9,27.5272504344629
10,30.6351977298335
11,25.46739376566555
12,22.49772790739112
13,20.454221592252694
14,24.55972709524064
15,14.780696746592913
16,17.374520961833184
17,26.657629627657705
18,31.183732013924114
19,28.76054892755836
20,27.37208141431381
21,25.083446909666506
22,22.117405462231886
23,30.30559024872885
24,27.927962514073087
25,20.781606808476507
26,26.924122860160242
27,24.016709793019956
28,23.07286406679453
29,29.971345253558088
30,29.1428111254756
31,34.131495450767645
32,29.983827283340602
33,27.854445591440737
34,32.2861656243856
35,24.563185169481738
36,22.887193100406474
37,19.347242895149215
38,8.909415627290585
39,1.5906241896354991
40,8.308691805598178
