Time (s),CPU Load (%)
0,0.0
1,1.1436871009262193
2,17.767865992584028
3,15.816329715287516
4,21.732202171068728
5,11.998783901378165
6,4.773562594499033
7,6.701243629667877
8,2.2327670396863306
9,6.6723697702730025
10,16.439084725938354
11,14.46245848119505
12,17.642031268223516
13,15.861258477530265
14,16.51969878355501
15,15.751355620341684
16,17.78521177652456
17,17.34484751689455
18,16.062825427392216
19,14.204367861884823
20,15.338893329141577
21,13.35393875822917
22,14.120416719666025
23,13.238489118513431
24,14.75470491008286
25,12.750133716067154
26,14.06328146727403
27,17.405107702688888
28,15.47703852166802
29,15.352439307091899
30,17.437076973553616
31,15.067973113042504
32,17.098481944411382
33,13.956000205643926
34,13.639087484992393
35,13.510126369131429
36,13.721358426587068
37,13.493787983120805
38,16.009481327207826
39,13.583761422330586
40,14.689856172670389
41,14.020426636019913
42,16.20176173877637
43,15.10125239219273
44,13.136039996899907
45,15.530984966522183
46,12.291888813864476
47,15.22327953842103
48,13.392960213421839
49,11.544546770951163
50,14.15984842294005
51,13.816987383437237
52,16.080324293121382
53,14.520324137248863
54,12.708006790345875
55,9.878803639886577
56,14.882632254669863
57,11.056984592444337
58,15.676575175829296
59,16.755440750702814
60,11.668133173057585
61,13.759751721865014
62,14.91067807848067
63,14.326660721512566
64,15.686874756614081
65,13.034837069442526
66,13.920704439750196
67,14.11796248610119
68,11.48656621807611
69,16.769233680973453
70,11.711142022283882
71,13.949010297579814
72,13.968839252578142
73,16.082261701953648
74,15.587069393430708
75,13.907413062355069
76,12.477222045201396
77,15.175785667791809
78,13.13490776429374
79,17.565382486723205
80,15.496922587809072
81,14.811318539124128
82,12.265207436627497
83,16.30184926173639
84,16.18130086826564
85,14.952764600334822
86,14.903467739886494
87,11.879419070339246
88,12.372863018900796
89,14.246270981262919
90,15.015026462548585
91,14.59019627792524
92,15.487132113415202
93,16.166096370247306
94,10.348975220397927
95,12.392162378305235
96,15.228368934151566
97,15.099340768056475
98,12.431714214805838
99,12.24768303044096
100,12.626145940389089
101,13.727333310868282
102,15.406196735903784
103,14.293323846028988
104,15.50922335027943
105,12.500424261842138
106,15.01306882244618
107,14.389564122465513
108,13.734298089922538
109,14.934673031879388
110,15.29163060838059
111,12.499348612170131
112,16.643579396796504
113,15.73613544482032
114,12.825033673197431
115,13.073309202567634
116,12.127599638785835
117,15.148738217922961
118,14.382457145118144
119,15.022476803410449
120,10.673002266612148
121,11.921943775657843
122,20.701798899598796
123,13.780592016613108
124,14.570826548313212
125,15.12275354957954
126,14.501729514694942
127,14.994066321625732
128,14.580334139234223
129,15.887569356275979
130,13.816918236819813
131,13.421246329844358
132,13.815147115865114
133,16.1924112149372
134,14.52485147493577
135,16.243995195264535
136,11.132322182363032
137,15.149616446051532
138,14.984587531519361
139,14.974485173222199
140,13.683046921901752
141,13.049326145616352
142,11.387549751064196
143,16.449980026294515
144,15.683968218104233
145,4.09585215429225
146,1.510916644021827
147,0.9377563873904089
148,2.944281182213855
149,6.132048620052709
150,4.144306489867558
151,3.8778333435647845
152,3.1567731181426617
153,5.213963105215034
154,4.5740287542275535
155,12.461917709740044
156,12.66892281102166
157,12.702160039519907
158,14.037369660729128
159,13.240057858693564
160,14.356185412463672
161,11.756239268672816
162,12.470163601870757
163,12.410848467344907
164,13.342285827129036
165,12.883207157949663
166,12.61254336791375
167,12.881826290992345
