Time (s),CPU Load (%)
0,0.0
1,4.087238481417323
2,16.862976840762173
3,15.852621693530342
4,21.551996616377163
5,11.087959270803118
6,5.624437364121743
7,5.475917448478564
8,3.6668240064188646
9,8.099441199841813
10,16.795734541260238
11,17.178739877469205
12,18.102594720486223
13,14.488413188920992
14,13.326094000094743
15,16.599967104318285
16,19.05729730143308
17,14.048314656573371
18,16.76799844327302
19,12.451992392989089
20,15.053629747943518
21,15.198567009238834
22,12.12974141990285
23,14.692592334421423
24,16.559258527601607
25,14.687779894076458
26,15.01084176825326
27,18.279614395662108
28,14.137927215714692
29,15.08493863496378
30,17.457140901352023
31,16.190938590804283
32,14.841749563011948
33,15.591496563536674
34,15.350240556657504
35,13.01544906808541
36,12.87034527010286
37,11.66786226008965
38,16.4511244518238
39,12.931010524859332
40,16.579550624651745
41,12.870502073201896
42,14.146989868421745
43,16.279325399092762
44,14.7087394016973
45,15.54336943588946
46,14.093424085448753
47,14.63877303263455
48,13.472345666994947
49,13.359272840742204
50,13.454001956751462
51,15.80462056504427
52,14.187112594714579
53,13.733239869743606
54,15.032350377069921
55,12.72010985733355
56,11.97498444421674
57,11.554815774120822
58,16.05718475474027
59,15.953215364163478
60,13.03440154567379
61,12.736771797336445
62,15.412023462842127
63,16.053534488795798
64,15.975790778565694
65,14.172136673694975
66,14.591757638420516
67,14.30836752544784
68,12.398204778764503
69,15.689691097053569
70,12.434586590026502
71,12.429072725643666
72,15.972610776878918
73,16.723325103125163
74,13.548878198467797
75,15.37528912242154
76,12.43971915860016
77,13.474886814167007
78,13.353637758147832
79,15.564933542254419
80,16.151873110957286
81,15.337076663601506
82,14.73303531672963
83,15.042948065377614
84,16.33641458325015
85,13.988448036135168
86,15.667470845080901
87,13.62607344735518
88,14.542316884358524
89,16.2416244999403
90,14.08020189569752
91,12.396835896522424
92,14.376510158273764
93,15.492903318260169
94,11.171718651013506
95,13.900578316504802
96,14.758494472925642
97,12.627031224728128
98,11.943245267120657
99,15.189001750811075
100,13.208522001246997
101,13.950863942750479
102,12.934367809392668
103,13.05127641389695
104,14.011088975022455
105,14.938711031324717
106,14.803209155682495
107,16.084508368297133
108,14.728036689862291
109,16.84872480887771
110,15.12028976862417
111,14.25119289290975
112,16.168441788245044
113,13.505797895164383
114,14.789912963135686
115,13.161880191357007
116,14.270428559488149
117,13.199829547252987
118,12.292396380123524
119,13.191624712793574
120,10.993265391288574
121,12.018601752934561
122,20.697889000647788
123,14.423181262767237
124,13.990360742130022
125,16.17806814192727
126,13.606028218174398
127,14.4455974455067
128,14.02981518079539
129,15.514564197697077
130,14.904872408791881
131,15.2520097937819
132,12.223872377522799
133,14.03685902769127
134,16.159875788550654
135,16.335368987005253
136,13.276714331857804
137,14.900546278287095
138,14.565027303798379
139,14.175905188791873
140,13.200524373203361
141,15.450426305648747
142,13.743136460140624
143,13.65477430031583
144,13.795562780610727
145,5.382700773092432
146,4.568914640812544
147,0.9588207643416038
148,3.844043241346432
149,5.380727462373853
150,5.305696007588742
151,5.3311727104753075
152,3.6016480706969842
153,4.694853973210577
154,4.160664353829363
