Time (s),CPU Load (%)
0,0.0
1,1.5933699054645367
2,16.477129502111463
3,17.0836201892683
4,20.784419418877157
5,8.640777303924121
6,5.047154966275885
7,5.386782837820501
8,4.561982201305656
9,8.070760709707857
10,15.243636952091796
11,16.74777221352821
12,19.27166938652357
13,16.708623341079452
14,14.935360949962371
15,14.903646622674978
16,15.740077565559963
17,16.475976102477393
18,16.197376709428816
19,12.96037476928903
20,14.352161933935037
21,14.778862218456142
22,14.513298115589974
23,13.988363660209004
24,16.371990717988382
25,14.389282120057063
26,13.312492004850577
27,15.99254015035567
28,14.462480066933754
29,13.22841518072904
30,14.801011922573872
31,17.233819409487747
32,14.322211056958865
33,15.559687202538901
34,16.28965829111083
35,15.157627196679154
36,13.707353388938238
37,11.196620582196683
38,15.671126475605025
39,13.219287428743382
40,14.23011049944603
41,13.581286453679947
42,14.061661947033894
43,15.530040835824474
44,16.13615465289019
45,14.65317276893483
46,13.859882706933321
47,14.396368170177539
48,13.121890762810498
49,12.346647643030767
50,14.728069973713817
51,15.659566547790485
52,16.129815618838233
53,14.23053650940507
54,14.627770755037481
55,12.773759558792314
56,14.721728241605106
57,11.886233207101485
58,14.290570343917834
59,15.656117768968302
60,12.316981738059848
61,13.893423425726814
62,14.55416404593913
63,14.388293130145728
64,16.591757661037033
65,15.319621506501042
66,13.846761516466387
67,14.307958553983012
68,14.518727977059745
69,13.479353220162821
70,14.460495903080332
71,14.438486710787483
72,12.95455208900755
73,16.979719876415107
74,13.737293298300838
75,14.14110191828656
76,15.601927205122585
77,13.868105169221984
78,14.631785071087421
79,14.504226454917045
80,13.318600920348928
81,15.738504472317693
82,12.13470960172755
83,14.9456705647643
84,13.424009134316156
85,15.744543204342406
86,15.368210490686955
87,14.90246378937485
88,13.483810241756009
89,15.408402055992397
90,12.404855367054834
91,14.92701061745249
92,13.217699694996679
93,15.692780969540912
94,10.8711433009737
95,12.946575449123362
96,15.334825755375451
97,13.000490569749124
98,11.81891144271036
99,15.096747723562903
100,12.580163592690532
101,15.199840677749503
102,12.739012098605718
103,13.368067865782805
104,15.839798486313255
105,14.677748419128463
106,14.888489805588325
107,15.768449280029957
108,14.385045162946945
109,14.529606701085543
110,15.085797851521765
111,15.346311385240337
112,14.36830565884078
113,13.960925802470811
114,14.128098888882004
115,13.10210800262427
116,14.671788684495555
117,14.373812384050273
118,12.431539662306504
119,15.260864506866916
120,11.395793600477102
121,13.949609851495357
122,21.04200313973738
123,13.939431063607781
124,14.41252806988787
125,14.725848999036964
126,14.892461902040928
127,14.09044109450143
128,12.60759021397465
129,15.308475799770463
130,13.290315506447566
131,13.41092096340745
132,12.768984897291341
133,14.691925649332912
134,12.968970893614456
135,14.479453349982967
136,11.323319801937417
137,15.010374137852386
138,13.618915981250339
139,15.929428412004986
140,15.998133910410228
141,16.168500050127662
142,12.408984605226735
143,15.878297084635582
144,14.264837154800725
145,3.481192639500293
146,3.3900110562577384
147,3.1892310994336697
148,2.0490381503644652
149,5.010885642709665
150,3.6914388324052
151,3.0749749393206507
152,1.0841546226579593
153,2.7674266516288233
154,4.942966512118472
